CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwNoer
11206,MR.,BLAKE,FLORES,9/24/1948,M,Male,blake60@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
11207,MRS.,DANIELLE,COX,7/19/1948,S,Female,danielle12@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
11208,MRS.,MARIA,REED,02/04/1948,M,Female,maria4@phoenixanalytic.co.ke,60000,2,Bachelors,Management,Yes
11209,MRS.,ALLISON,EVANS,1/13/1948,M,Female,allison21@phoenixanalytic.co.ke,60000,2,Bachelors,Management,Yes
11210,MR.,EDWARD,WOOD,06/08/1948,M,Male,edward50@phoenixanalytic.co.ke,70000,4,Partial College,Professional,Yes
11211,MRS.,SAMANTHA,RUSSELL,10/12/1949,M,Female,samantha42@phoenixanalytic.co.ke,40000,2,High School,Professional,Yes
11212,MRS.,CHLOE,CAMPBELL,11/05/1949,M,Female,chloe4@phoenixanalytic.co.ke,40000,2,High School,Professional,Yes
11213,MRS.,STEPHANIE,MURPHY,5/14/1949,S,Female,stephanie11@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
11214,MR.,CHARLES,MILLER,11/07/1949,S,Male,charles9@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
11215,MRS.,ANA,PERRY,6/21/1950,M,Female,ana7@phoenixanalytic.co.ke,40000,2,Partial High School,Skilled Manual,Yes
11216,MRS.,JASMINE,TORRES,5/20/1950,S,Female,jasmine32@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
11217,MRS.,NATALIE,ADAMS,02/11/1950,S,Female,natalie58@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
11218,MRS.,OLIVIA,BROWN,09/11/1950,S,Female,olivia4@phoenixanalytic.co.ke,60000,2,Partial College,Professional,No
11219,MR.,CHARLES,COOK,12/02/1950,M,Male,charles69@phoenixanalytic.co.ke,60000,2,High School,Professional,Yes
11220,MRS.,ERICA,HUANG,2/23/1950,M,Female,erica5@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
11221,MR.,NATHAN,PERRY,06/10/1950,M,Male,nathan3@phoenixanalytic.co.ke,70000,4,Partial College,Professional,Yes
11222,MRS.,ALEXANDRA,RIVERA,8/17/1950,M,Female,alexandra11@phoenixanalytic.co.ke,80000,3,Bachelors,Management,Yes
11223,MRS.,HAILEY,PATTERSON,9/16/1951,S,Female,hailey30@phoenixanalytic.co.ke,70000,2,High School,Professional,Yes
11224,MRS.,TIFFANY,LI,09/06/1951,S,Female,tiffany3@phoenixanalytic.co.ke,70000,2,High School,Professional,Yes
11226,MRS.,SYDNEY,ROSS,9/27/1951,M,Female,sydney26@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
11227,MR.,MARSHALL,CHAVEZ,08/12/1951,S,Male,marshall35@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
11228,MRS.,ASHLEY,JONES,4/19/1951,M,Female,ashley3@phoenixanalytic.co.ke,60000,2,Partial College,Professional,Yes
11229,MR.,ADRIAN,STEWART,12/03/1951,S,Male,adrian21@phoenixanalytic.co.ke,70000,4,Partial College,Professional,Yes
11230,MRS.,AMBER,TURNER,04/03/1951,M,Female,amber4@phoenixanalytic.co.ke,70000,4,Partial College,Professional,No
11231,MR.,DENNIS,ZHANG,11/14/1952,M,Male,dennis1@phoenixanalytic.co.ke,60000,2,High School,Professional,Yes
11232,MRS.,HAILEY,BRYANT,9/27/1952,M,Female,hailey38@phoenixanalytic.co.ke,60000,3,High School,Professional,No
11233,MR.,TODD,LI,09/09/1952,M,Male,todd5@phoenixanalytic.co.ke,70000,4,Partial College,Professional,Yes
11234,,ANNA,GRIFFIN,11/19/1952,S,NA,anna46@phoenixanalytic.co.ke,70000,4,Partial College,Professional,Yes
11235,MR.,ANGEL,STEWART,02/08/1952,M,Male,angel24@phoenixanalytic.co.ke,70000,4,Partial College,Professional,Yes
11236,MR.,JEREMY,BUTLER,03/05/1952,S,Male,jeremy29@phoenixanalytic.co.ke,70000,5,Partial College,Professional,Yes
11237,MR.,CLARENCE,ANAND,9/23/1958,S,Male,clarence36@phoenixanalytic.co.ke,130000,2,Bachelors,Management,No
11238,MRS.,MAYRA,PRASAD,08/10/1958,S,Female,mayra9@phoenixanalytic.co.ke,130000,2,Bachelors,Management,No
11239,MRS.,LATOYA,GOEL,10/06/1958,M,Female,latoya18@phoenixanalytic.co.ke,130000,2,Partial College,Professional,No
11240,MRS.,ANNE,HERNANDEZ,12/11/1958,M,Female,anne4@phoenixanalytic.co.ke,160000,2,Partial College,Professional,Yes
11241,MRS.,LISA,CAI,10/11/1957,S,Female,lisa24@phoenixanalytic.co.ke,100000,2,Partial College,Professional,Yes
11242,MR.,LARRY,MUNOZ,11/11/1957,M,Male,larry9@phoenixanalytic.co.ke,110000,2,Partial College,Professional,Yes
11243,MRS.,ROBIN,ALVAREZ,10/09/1957,M,Female,robin2@phoenixanalytic.co.ke,150000,2,Partial College,Professional,Yes
11244,MRS.,ALEXIS,COLEMAN,11/26/1957,S,Female,alexis28@phoenixanalytic.co.ke,170000,2,Bachelors,Management,No
11245,MR.,RICKY,VAZQUEZ,10/27/1956,M,Male,ricky15@phoenixanalytic.co.ke,120000,3,High School,Professional,No
11247,MRS.,CLAUDIA,ZHOU,06/06/1956,S,Female,claudia7@phoenixanalytic.co.ke,130000,3,Partial College,Professional,No
11248,MR.,TRISTAN,ALEXANDER,3/26/1955,M,Male,tristan19@phoenixanalytic.co.ke,110000,3,Partial College,Professional,Yes
11249,MRS.,CINDY,PATEL,7/13/1955,M,Female,cindy3@phoenixanalytic.co.ke,130000,3,Partial College,Professional,Yes
11250,MRS.,SHANNON,LIU,03/12/1955,M,Female,shannon4@phoenixanalytic.co.ke,170000,3,High School,Professional,Yes
11251,MR.,XAVIER,LONG,07/04/1932,S,Male,xavier51@phoenixanalytic.co.ke,30000,4,High School,Professional,No
11252,MR.,NICHOLAS,THOMPSON,06/07/1932,S,Male,nicholas16@phoenixanalytic.co.ke,90000,3,Graduate Degree,Management,Yes
11253,MR.,JOSÉ,HERNANDEZ,2/28/1933,M,Male,josé54@phoenixanalytic.co.ke,60000,2,Graduate Degree,Management,Yes
11254,MR.,JOHNATHAN,VANCE,03/03/1933,M,Male,johnathan5@phoenixanalytic.co.ke,70000,4,Graduate Degree,Management,Yes
11255,MR.,COLIN,LIN,04/04/1933,M,Male,colin8@phoenixanalytic.co.ke,70000,4,Graduate Degree,Management,Yes
11256,MRS.,KATELYN,HERNANDEZ,9/20/1933,M,Female,katelyn42@phoenixanalytic.co.ke,70000,4,Graduate Degree,Management,Yes
11257,MRS.,JACQUELINE,POWELL,01/06/1933,S,Female,jacqueline9@phoenixanalytic.co.ke,120000,1,Graduate Degree,Management,Yes
11258,MR.,XAVIER,HILL,6/28/1933,M,Male,xavier26@phoenixanalytic.co.ke,120000,1,Graduate Degree,Management,Yes
11259,MRS.,VICTORIA,STEWART,3/27/1965,M,Female,victoria24@phoenixanalytic.co.ke,100000,4,Partial College,Professional,Yes
11260,MRS.,KATELYN,KELLY,04/12/1965,M,Female,katelyn1@phoenixanalytic.co.ke,110000,2,Bachelors,Management,Yes
11261,MRS.,STEPHANIE,COLLINS,4/24/1965,M,Female,stephanie52@phoenixanalytic.co.ke,130000,1,Graduate Degree,Management,Yes
11262,MRS.,JENNIFER,SIMMONS,05/04/1964,M,Female,jennifer88@phoenixanalytic.co.ke,80000,4,Bachelors,Management,Yes
11263,MRS.,TRINITY,RICHARDSON,09/11/1964,M,Female,trinity9@phoenixanalytic.co.ke,90000,5,Partial College,Professional,Yes
11264,MR.,EDUARDO,MARTIN,6/17/1964,S,Male,eduardo13@phoenixanalytic.co.ke,90000,5,Partial College,Professional,No
11265,MRS.,ELIZABETH,JONES,7/13/1964,M,Female,elizabeth7@phoenixanalytic.co.ke,90000,5,Partial College,Professional,Yes
11266,MS.,TAYLOR,HOWARD,05/05/1964,S,Female,taylor14@phoenixanalytic.co.ke,90000,0,Partial College,Professional,No
11267,MR.,DAVID,DIAZ,10/02/1964,S,Male,david55@phoenixanalytic.co.ke,120000,4,Partial College,Professional,Yes
11268,MRS.,KATELYN,CARTER,05/03/1964,M,Female,katelyn33@phoenixanalytic.co.ke,130000,2,Graduate Degree,Management,Yes
11269,MR.,RYAN,FOSTER,10/13/1964,M,Male,ryan19@phoenixanalytic.co.ke,130000,2,Graduate Degree,Management,Yes
11270,MR.,ROBERT,LEE,05/04/1964,M,Male,robert82@phoenixanalytic.co.ke,130000,2,Graduate Degree,Management,Yes
11271,MRS.,DANIELLE,REED,06/05/1964,S,Female,danielle23@phoenixanalytic.co.ke,150000,2,Bachelors,Management,No
11272,MRS.,LAUREN,MARTINEZ,11/10/1956,S,Female,lauren35@phoenixanalytic.co.ke,70000,4,Partial College,Professional,Yes
11273,MR.,NATHAN,LAL,10/01/1956,M,Male,nathan26@phoenixanalytic.co.ke,90000,2,Partial College,Professional,Yes
11274,MR.,KYLE,FOSTER,04/12/1934,M,Male,kyle11@phoenixanalytic.co.ke,50000,2,Graduate Degree,Management,Yes
11275,MRS.,JENNY,RAI,1/18/1934,M,Female,jenny40@phoenixanalytic.co.ke,80000,4,Graduate Degree,Management,Yes
11276,MRS.,NANCY,CHAPMAN,9/19/1963,M,Female,nancy7@phoenixanalytic.co.ke,80000,4,Partial College,Professional,Yes
11277,MR.,CHARLES,JACKSON,06/10/1963,M,Male,charles15@phoenixanalytic.co.ke,80000,4,Partial College,Professional,Yes
11278,MR.,JONATHAN,PHILLIPS,8/20/1963,S,Male,jonathan35@phoenixanalytic.co.ke,90000,0,Partial College,Professional,No
11279,MS.,AMANDA,COOK,09/12/1963,M,Female,amanda3@phoenixanalytic.co.ke,90000,0,Partial College,Professional,Yes
11280,MR.,ROBERT,COLLINS,8/21/1963,M,Male,robert45@phoenixanalytic.co.ke,90000,0,Partial College,Professional,Yes
11281,MRS.,MEGAN,BARNES,10/10/1963,S,Female,megan53@phoenixanalytic.co.ke,110000,4,Bachelors,Management,Yes
11282,MR.,CHRISTIAN,THOMAS,1/16/1962,M,Male,christian46@phoenixanalytic.co.ke,90000,5,Partial College,Professional,Yes
11283,MR.,ARTURO,LAL,10/26/1962,M,Male,arturo33@phoenixanalytic.co.ke,110000,1,Bachelors,Management,Yes
11284,MRS.,THERESA,SERRANO,3/27/1962,M,Female,theresa12@phoenixanalytic.co.ke,110000,1,Bachelors,Management,Yes
11285,MR.,JEREMY,ANDERSON,3/19/1962,M,Male,jeremy2@phoenixanalytic.co.ke,120000,1,Partial College,Professional,No
11286,MR.,HUNTER,GRIFFIN,03/03/1962,M,Male,hunter16@phoenixanalytic.co.ke,170000,0,Graduate Degree,Management,Yes
11287,MR.,HENRY,GARCIA,1/16/1961,M,Male,henry16@phoenixanalytic.co.ke,70000,5,Partial College,Professional,No
11288,MRS.,CINDY,SANCHEZ,9/16/1961,M,Female,cindy19@phoenixanalytic.co.ke,110000,1,Bachelors,Management,Yes
11289,MRS.,MARIA,CARTER,03/07/1961,M,Female,maria53@phoenixanalytic.co.ke,130000,1,Bachelors,Management,Yes
11290,MRS.,KATELYN,SANCHEZ,8/18/1961,M,Female,katelyn26@phoenixanalytic.co.ke,130000,1,Bachelors,Management,Yes
11291,MRS.,JENNA,WRIGHT,05/05/1961,M,Female,jenna19@phoenixanalytic.co.ke,130000,1,Bachelors,Management,Yes
11292,MR.,SETH,PHILLIPS,11/05/1961,S,Male,seth42@phoenixanalytic.co.ke,150000,1,Partial College,Professional,No
11293,MR.,LUKE,LONG,5/27/1955,S,Male,luke28@phoenixanalytic.co.ke,60000,2,High School,Professional,No
11294,MR.,DALTON,CLARK,09/03/1955,M,Male,dalton18@phoenixanalytic.co.ke,60000,2,High School,Professional,No
11295,MRS.,TAYLOR,LEWIS,5/16/1954,S,Female,taylor67@phoenixanalytic.co.ke,80000,2,Partial High School,Skilled Manual,Yes
11296,MRS.,HALEY,RICHARDSON,10/07/1935,S,Female,haley10@phoenixanalytic.co.ke,50000,2,Graduate Degree,Management,Yes
11297,MR.,NOAH,COLEMAN,02/02/1935,S,Male,noah2@phoenixanalytic.co.ke,70000,4,Graduate Degree,Management,Yes
11298,MR.,JON,LUO,03/03/1935,M,Male,jon46@phoenixanalytic.co.ke,70000,4,Graduate Degree,Management,Yes
11299,MR.,ORLANDO,VAZQUEZ,04/01/1936,M,Male,orlando14@phoenixanalytic.co.ke,70000,4,Graduate Degree,Management,Yes
11300,MR.,FERNANDO,BARNES,03/03/1960,M,Male,fernando47@phoenixanalytic.co.ke,80000,5,Partial College,Professional,No
11301,MR.,CAMERON,RODRIGUEZ,06/09/1960,M,Male,cameron38@phoenixanalytic.co.ke,80000,5,Partial College,Professional,Yes
11302,MR.,SPENCER,RUSSELL,12/12/1960,S,Male,spencer22@phoenixanalytic.co.ke,90000,4,High School,Professional,No
11303,MRS.,JULIA,COLEMAN,10/11/1960,S,Female,julia72@phoenixanalytic.co.ke,90000,4,High School,Professional,No
11304,MS.,JULIA,GARCIA,3/17/1960,M,Female,julia38@phoenixanalytic.co.ke,100000,0,Partial College,Professional,Yes
11305,MR.,SEAN,EVANS,6/19/1960,M,Male,sean31@phoenixanalytic.co.ke,110000,3,Partial College,Professional,No
11306,MR.,MICAH,ZHOU,6/22/1960,M,Male,micah19@phoenixanalytic.co.ke,110000,3,Partial College,Professional,No
11307,MR.,HUNTER,RODRIGUEZ,11/04/1954,M,Male,hunter53@phoenixanalytic.co.ke,80000,2,Partial High School,Skilled Manual,Yes
11308,MR.,IAN,GONZALES,03/05/1954,M,Male,ian57@phoenixanalytic.co.ke,60000,2,High School,Professional,No
11309,MRS.,VICTORIA,LEWIS,06/12/1954,S,Female,victoria20@phoenixanalytic.co.ke,60000,2,High School,Professional,Yes
11310,MRS.,ERIN,SANDERS,07/09/1953,S,Female,erin7@phoenixanalytic.co.ke,70000,3,Graduate Degree,Management,Yes
11311,MRS.,GABRIELLE,LOPEZ,8/24/1953,S,Female,gabrielle63@phoenixanalytic.co.ke,70000,3,Graduate Degree,Management,No
11312,MRS.,SARA,RICHARDSON,04/03/1953,S,Female,sara10@phoenixanalytic.co.ke,70000,3,Graduate Degree,Management,Yes
11313,MR.,TREVOR,JENKINS,2/27/1953,S,Male,trevor6@phoenixanalytic.co.ke,70000,3,Graduate Degree,Management,Yes
11315,MRS.,HAILEY,WARD,10/01/1953,S,Female,hailey12@phoenixanalytic.co.ke,70000,3,Graduate Degree,Management,No
11316,MR.,LUKE,ALLEN,11/17/1953,M,Male,luke52@phoenixanalytic.co.ke,60000,3,Graduate Degree,Management,Yes
11317,MRS.,VICTORIA,RUSSELL,9/17/1952,S,Female,victoria66@phoenixanalytic.co.ke,40000,3,Partial College,Professional,No
11318,MRS.,JESSICA,WILSON,10/26/1952,S,Female,jessica54@phoenixanalytic.co.ke,40000,3,Partial College,Professional,No
11319,MRS.,JADE,BAILEY,4/27/1937,M,Female,jade13@phoenixanalytic.co.ke,70000,4,Graduate Degree,Management,No
11320,MRS.,MORGAN,HILL,6/26/1937,M,Female,morgan19@phoenixanalytic.co.ke,80000,4,Graduate Degree,Management,Yes
11321,MR.,TERRANCE,RAMAN,07/08/1938,M,Male,terrance9@phoenixanalytic.co.ke,90000,5,Bachelors,Management,Yes
11322,MRS.,SYDNEY,GARCIA,3/15/1938,M,Female,sydney78@phoenixanalytic.co.ke,90000,5,Bachelors,Management,Yes
11323,MR.,JOSE,PATTERSON,6/20/1938,S,Male,jose33@phoenixanalytic.co.ke,120000,2,Graduate Degree,Management,Yes
11324,MR.,ZACHARY,ANDERSON,5/14/1939,M,Male,zachary39@phoenixanalytic.co.ke,90000,5,Bachelors,Management,Yes
11325,MR.,ELIJAH,ROSS,07/02/1939,S,Male,elijah7@phoenixanalytic.co.ke,90000,5,Bachelors,Management,Yes
11326,MR.,RAFAEL,XIE,6/26/1939,M,Male,rafael26@phoenixanalytic.co.ke,130000,2,Bachelors,Management,Yes
11327,MR.,JAIME,MORENO,03/04/1940,M,Male,jaime48@phoenixanalytic.co.ke,90000,5,Bachelors,Management,Yes
11328,MR.,JULIAN,GRIFFIN,01/01/1940,M,Male,julian20@phoenixanalytic.co.ke,90000,5,Bachelors,Management,Yes
11329,MR.,ANDY,ALVAREZ,7/25/1940,S,Male,andy9@phoenixanalytic.co.ke,90000,5,Bachelors,Management,Yes
11330,MR.,RYAN,THOMPSON,5/13/1940,M,Male,ryan38@phoenixanalytic.co.ke,110000,2,Graduate Degree,Management,Yes
11331,MRS.,SAMANTHA,JENKINS,07/06/1968,M,Female,samantha32@phoenixanalytic.co.ke,90000,4,Partial College,Skilled Manual,Yes
11332,MRS.,DEANNA,RAMOS,10/04/1962,S,Female,deanna44@phoenixanalytic.co.ke,10000,1,Graduate Degree,Manual,Yes
11333,MRS.,EMILY,MILLER,07/10/1962,M,Female,emily6@phoenixanalytic.co.ke,20000,1,Graduate Degree,Clerical,Yes
11334,MRS.,NICOLE,BROWN,3/22/1961,M,Female,nicole4@phoenixanalytic.co.ke,10000,1,Bachelors,Manual,Yes
11335,MRS.,CARLA,RAMAN,6/24/1961,M,Female,carla14@phoenixanalytic.co.ke,10000,1,Bachelors,Manual,Yes
11336,MR.,SHAUN,RAJI,03/12/1962,M,Male,shaun21@phoenixanalytic.co.ke,20000,1,Graduate Degree,Clerical,Yes
11337,MR.,JEROME,ROMERO,9/21/1961,M,Male,jerome7@phoenixanalytic.co.ke,10000,1,Bachelors,Manual,Yes
11338,MR.,FRANK,NAVARRO,08/10/1961,M,Male,frank17@phoenixanalytic.co.ke,20000,1,Graduate Degree,Clerical,Yes
11339,MR.,DENNIS,SHE,07/08/1961,S,Male,dennis25@phoenixanalytic.co.ke,20000,1,Graduate Degree,Clerical,Yes
11340,MRS.,MELODY,MUNOZ,04/06/1936,M,Female,melody8@phoenixanalytic.co.ke,10000,1,Graduate Degree,Clerical,Yes
11341,MR.,RANDY,ZENG,8/21/1936,M,Male,randy24@phoenixanalytic.co.ke,20000,1,Graduate Degree,Clerical,Yes
11342,MR.,MARSHALL,WANG,03/11/1962,M,Male,marshall0@phoenixanalytic.co.ke,30000,5,Graduate Degree,Clerical,Yes
11343,MR.,ARTHUR,CARLSON,9/13/1958,M,Male,arthur41@phoenixanalytic.co.ke,10000,1,Bachelors,Manual,Yes
11344,MRS.,JESSIE,JIMENEZ,7/24/1957,M,Female,jessie3@phoenixanalytic.co.ke,10000,1,Partial College,Manual,Yes
11345,MRS.,ROBIN,RAMOS,03/12/1957,S,Female,robin13@phoenixanalytic.co.ke,10000,1,Partial College,Manual,Yes
11346,MRS.,DEANNA,GUTIERREZ,5/22/1955,S,Female,deanna37@phoenixanalytic.co.ke,10000,2,Partial College,Manual,Yes
11347,MR.,ROY,NAVARRO,12/23/1955,M,Male,roy30@phoenixanalytic.co.ke,10000,2,Partial College,Manual,Yes
11348,MR.,SHAWN,RAI,9/22/1955,M,Male,shawn19@phoenixanalytic.co.ke,10000,2,Partial College,Manual,Yes
11349,MRS.,MINDY,LUO,09/03/1954,M,Female,mindy10@phoenixanalytic.co.ke,10000,2,Partial College,Manual,Yes
11350,MRS.,CARA,ZHOU,1/14/1937,M,Female,cara5@phoenixanalytic.co.ke,30000,1,Graduate Degree,Clerical,Yes
11351,MRS.,ANNE,RAMOS,04/06/1939,S,Female,anne19@phoenixanalytic.co.ke,20000,1,Bachelors,Clerical,Yes
11352,MR.,RAYMOND,RODRIGUEZ,03/07/1940,M,Male,raymond20@phoenixanalytic.co.ke,10000,2,Partial College,Manual,Yes
11353,MRS.,CARRIE,ORTEGA,06/11/1941,S,Female,carrie19@phoenixanalytic.co.ke,30000,1,Bachelors,Clerical,Yes
11354,MRS.,DEANNA,SUAREZ,2/23/1942,M,Female,deanna45@phoenixanalytic.co.ke,20000,1,Partial College,Manual,Yes
11355,MR.,ROBERTO,GUTIERREZ,12/28/1942,M,Male,roberto11@phoenixanalytic.co.ke,40000,1,Graduate Degree,Clerical,Yes
11356,MR.,TERRENCE,CARSON,5/27/1980,S,Male,terrence15@phoenixanalytic.co.ke,10000,0,Partial College,Manual,No
11357,MR.,RAMON,YE,3/23/1979,S,Male,ramon9@phoenixanalytic.co.ke,10000,0,Partial College,Manual,No
11358,MS.,CYNTHIA,MALHOTRA,11/11/1978,S,Female,cynthia9@phoenixanalytic.co.ke,10000,0,Partial College,Manual,No
11359,MR.,JARROD,PRASAD,09/04/1978,S,Male,jarrod9@phoenixanalytic.co.ke,10000,0,Partial College,Manual,No
11360,MR.,TYRONE,SERRANO,08/02/1978,S,Male,tyrone15@phoenixanalytic.co.ke,10000,0,Partial College,Manual,Yes
11361,MS.,CINDY,RAMOS,4/28/1977,M,Female,cindy22@phoenixanalytic.co.ke,10000,0,High School,Manual,Yes
11362,MR.,DAMIEN,SHAN,11/11/1977,M,Male,damien26@phoenixanalytic.co.ke,10000,0,High School,Manual,No
11363,MR.,JULIAN,ROSS,10/20/1977,S,Male,julian5@phoenixanalytic.co.ke,10000,0,High School,Manual,No
11365,MRS.,BRITTNEY,SUN,06/09/1979,S,Female,brittney12@phoenixanalytic.co.ke,10000,1,High School,Manual,No
11366,MS.,VIRGINIA,PATEL,10/25/1979,M,Female,virginia4@phoenixanalytic.co.ke,20000,0,Bachelors,Clerical,Yes
11367,MR.,CALVIN,NARA,2/22/1979,M,Male,calvin15@phoenixanalytic.co.ke,20000,0,Bachelors,Clerical,Yes
11368,MR.,EDWARD,MILLER,11/25/1978,S,Male,edward28@phoenixanalytic.co.ke,10000,1,High School,Manual,No
11369,MS.,ASHLEE,TANG,08/04/1978,M,Female,ashlee11@phoenixanalytic.co.ke,20000,0,Bachelors,Clerical,No
11370,MS.,ALICIA,XU,04/01/1978,M,Female,alicia3@phoenixanalytic.co.ke,20000,0,Bachelors,Clerical,Yes
11371,MS.,LACEY,JAI,5/27/1978,M,Female,lacey1@phoenixanalytic.co.ke,20000,0,Bachelors,Clerical,Yes
11372,MS.,WENDY,ROMERO,5/15/1978,S,Female,wendy8@phoenixanalytic.co.ke,20000,0,Bachelors,Clerical,Yes
11373,MRS.,CARLY,LUO,9/20/1943,M,Female,carly5@phoenixanalytic.co.ke,30000,1,Bachelors,Clerical,Yes
11374,MR.,JIMMY,ORTEGA,6/28/1943,S,Male,jimmy26@phoenixanalytic.co.ke,30000,1,Bachelors,Clerical,Yes
11375,MR.,FRANCISCO,MARTINEZ,05/09/1943,M,Male,francisco19@phoenixanalytic.co.ke,30000,1,Bachelors,Clerical,Yes
11376,MR.,LANCE,VAZQUEZ,06/10/1943,S,Male,lance14@phoenixanalytic.co.ke,40000,1,Graduate Degree,Clerical,Yes
11377,MR.,DAVID,ROBINETT,2/23/1961,M,Male,david22@phoenixanalytic.co.ke,30000,4,Graduate Degree,Clerical,Yes
11378,MRS.,SHANNON,LIANG,5/22/1960,S,Female,shannon15@phoenixanalytic.co.ke,10000,1,High School,Manual,No
11379,MR.,GARY,VAZQUEZ,11/18/1959,M,Male,gary25@phoenixanalytic.co.ke,10000,1,High School,Manual,Yes
11380,MR.,MITCHELL,KUMAR,03/02/1959,S,Male,mitchell7@phoenixanalytic.co.ke,20000,2,Partial College,Manual,Yes
11381,MRS.,MEREDITH,RAMAN,8/22/1959,M,Female,meredith11@phoenixanalytic.co.ke,20000,2,Partial College,Manual,Yes
11382,MR.,EDWARD,PATTERSON,1/19/1958,M,Male,edward59@phoenixanalytic.co.ke,20000,2,Partial College,Manual,Yes
11384,MRS.,TIFFANY,WANG,10/16/1960,M,Female,tiffany1@phoenixanalytic.co.ke,30000,3,Bachelors,Clerical,Yes
11385,MR.,MIGUEL,ALLEN,08/11/1960,S,Male,miguel24@phoenixanalytic.co.ke,30000,3,Bachelors,Clerical,Yes
11387,MRS.,MEGAN,RAMIREZ,06/02/1959,S,Female,megan44@phoenixanalytic.co.ke,40000,3,Graduate Degree,Clerical,Yes
11388,MR.,JOSEPH,MARTIN,7/24/1959,M,Male,joseph21@phoenixanalytic.co.ke,40000,3,Graduate Degree,Clerical,Yes
11389,MR.,KARL,SHAN,4/24/1970,S,Male,karl11@phoenixanalytic.co.ke,10000,1,High School,Manual,No
11390,MRS.,CHRISTINE,RAJI,10/19/1970,S,Female,christine16@phoenixanalytic.co.ke,10000,1,High School,Manual,No
11391,MRS.,LINDSAY,XIE,12/27/1970,S,Female,lindsay3@phoenixanalytic.co.ke,10000,2,High School,Manual,Yes
11392,MR.,WILLIE,ZHAO,02/07/1970,S,Male,willie8@phoenixanalytic.co.ke,10000,2,High School,Manual,Yes
11393,MR.,KURT,PAL,1/17/1969,S,Male,kurt12@phoenixanalytic.co.ke,10000,2,High School,Manual,Yes
11394,MR.,GEORGE,MCDONALD,10/23/1969,S,Male,george13@phoenixanalytic.co.ke,10000,2,High School,Manual,Yes
11395,MS.,BETH,GUTIERREZ,10/18/1970,S,Female,beth13@phoenixanalytic.co.ke,30000,0,Bachelors,Clerical,Yes
11396,MR.,IAN,LOPEZ,10/05/1969,M,Male,ian27@phoenixanalytic.co.ke,10000,2,High School,Manual,No
11397,MS.,LATOYA,SHAN,06/04/1969,S,Female,latoya9@phoenixanalytic.co.ke,20000,0,Partial College,Manual,No
11398,MR.,COLIN,NATH,09/09/1969,S,Male,colin41@phoenixanalytic.co.ke,30000,0,Bachelors,Clerical,Yes
11399,MRS.,BRENDA,MEHTA,08/04/1969,S,Female,brenda17@phoenixanalytic.co.ke,30000,1,Bachelors,Clerical,Yes
11400,MR.,FRANKLIN,RAJI,4/19/1969,S,Male,franklin38@phoenixanalytic.co.ke,40000,0,Graduate Degree,Clerical,Yes
11401,MS.,LINDA,NAVARRO,8/26/1969,M,Female,linda25@phoenixanalytic.co.ke,40000,0,Graduate Degree,Clerical,Yes
11402,MS.,KELLI,CAI,11/20/1969,M,Female,kelli21@phoenixanalytic.co.ke,40000,0,Graduate Degree,Clerical,Yes
11403,MS.,NANCY,SCHMIDT,01/09/1969,S,Female,nancy13@phoenixanalytic.co.ke,40000,0,Graduate Degree,Clerical,Yes
11404,MRS.,MEGAN,TAYLOR,01/01/1952,S,Female,megan12@phoenixanalytic.co.ke,10000,3,Partial College,Manual,No
11405,MRS.,BONNIE,GOEL,2/17/1952,S,Female,bonnie25@phoenixanalytic.co.ke,10000,3,Partial College,Manual,No
11406,MRS.,LATOYA,XU,07/03/1952,M,Female,latoya4@phoenixanalytic.co.ke,20000,2,Partial College,Manual,Yes
11407,MR.,MARIO,SHE,04/02/1952,M,Male,mario0@phoenixanalytic.co.ke,20000,2,Partial College,Manual,Yes
11408,MR.,DARREN,GILL,5/14/1953,M,Male,darren36@phoenixanalytic.co.ke,10000,2,High School,Manual,No
11409,MRS.,JACQUELINE,HAYES,03/05/1968,S,Female,jacqueline23@phoenixanalytic.co.ke,10000,2,High School,Manual,Yes
11410,MR.,MAURICE,GOEL,8/25/1968,M,Male,maurice20@phoenixanalytic.co.ke,20000,1,Partial College,Manual,Yes
11411,MR.,DEVIN,ROSS,02/12/1954,M,Male,devin69@phoenixanalytic.co.ke,80000,3,Partial College,Professional,No
11412,MRS.,SYDNEY,BRYANT,04/09/1954,S,Female,sydney40@phoenixanalytic.co.ke,80000,4,Partial College,Professional,Yes
11413,MRS.,MEGAN,STEWART,4/15/1954,M,Female,megan27@phoenixanalytic.co.ke,80000,4,Partial College,Professional,No
